work_order_id,catalog_id,supplier,device_type,technician,shift,build_date,logcnt_ERROR,logcnt_INFO,logcnt_WARN,logcnt_total,loglen_avg,cl_0,cl_1,cl_-1,saw_noise,failure_label
WO-0000207,CAT-1115,SPLR_01,NUC,Tiffany,A,2025-01-03,2,6,5,13,33.07692307692308,1,0,0,0,1
WO-0000208,CAT-1118,SPLR_10,RACK2U,Shannon,A,2025-01-03,1,4,2,7,26.428571428571427,0,0,1,1,1
WO-0000209,CAT-1037,SPLR_03,EMBEDDED_B,Michael,A,2025-01-03,4,6,6,16,38.1875,0,0,1,1,0
WO-0000210,CAT-1107,SPLR_04,EMBEDDED_B,Gabriel,A,2025-01-03,6,5,3,14,35.142857142857146,1,0,0,0,0
WO-0000211,CAT-1036,SPLR_08,U25,Jay,A,2025-01-03,0,5,1,6,26.833333333333332,0,0,1,1,0
WO-0000212,CAT-1049,SPLR_01,EDGE_AI,Margaret,B,2025-01-03,3,10,2,15,30.266666666666666,0,0,1,1,0
WO-0000213,CAT-1060,SPLR_07,RACK2U,Erin,B,2025-01-03,2,6,3,11,28.727272727272727,0,0,1,1,0
WO-0000214,CAT-1056,SPLR_05,EDGE_AI,Michael,A,2025-01-03,2,5,0,7,32.42857142857143,0,0,1,1,0
WO-0000215,CAT-1038,SPLR_09,EDGE_AI,Anna,A,2025-01-03,0,9,1,10,29.2,0,0,1,1,0
WO-0000216,CAT-1089,SPLR_16,RACK1U,Katelyn,B,2025-01-03,2,12,5,19,31.63157894736842,0,0,1,1,0
WO-0000217,CAT-1005,SPLR_13,U25,John,A,2025-01-03,6,5,2,13,32.53846153846154,0,0,1,1,1
WO-0000218,CAT-1038,SPLR_16,U25,Donald,A,2025-01-03,2,5,2,9,32.0,0,0,1,1,0
WO-0000219,CAT-1001,SPLR_01,U25,Margaret,B,2025-01-03,4,10,2,16,34.0625,0,0,1,1,0
WO-0000220,CAT-1057,SPLR_11,U25,Michael,C,2025-01-03,6,3,5,14,35.214285714285715,1,0,0,0,0
WO-0000221,CAT-1070,SPLR_01,RACK1U,Brian,B,2025-01-03,2,6,0,8,26.5,0,0,1,1,0
WO-0000222,CAT-1054,SPLR_14,U25,Aaron,A,2025-01-03,2,10,3,15,31.333333333333332,0,0,1,1,0
WO-0000223,CAT-1102,SPLR_16,EMBEDDED_A,Kimberly,B,2025-01-03,5,6,7,18,39.55555555555556,0,0,1,1,0
WO-0000224,CAT-1109,SPLR_07,STORAGE_NODE,Jonathan,A,2025-01-03,6,7,3,16,33.25,0,0,1,1,0
WO-0000225,CAT-1097,SPLR_14,NUC,Carmen,A,2025-01-03,1,6,4,11,30.90909090909091,0,0,1,1,0
WO-0000226,CAT-1061,SPLR_06,RACK2U,Alice,A,2025-01-03,3,10,3,16,28.625,0,0,1,1,0
WO-0000227,CAT-1009,SPLR_07,RACK2U,Jonathan,A,2025-01-03,2,4,2,8,38.25,0,0,1,1,0
WO-0000228,CAT-1079,SPLR_13,EMBEDDED_B,Donna,A,2025-01-03,0,9,0,9,30.0,0,0,1,1,0
WO-0000229,CAT-1088,SPLR_16,U25,Erik,A,2025-01-03,8,5,2,15,39.733333333333334,0,0,1,1,1
WO-0000230,CAT-1093,SPLR_13,U25,Wesley,B,2025-01-03,2,5,0,7,26.428571428571427,0,0,1,1,0
WO-0000231,CAT-1020,SPLR_17,RACK1U,Jay,A,2025-01-03,1,9,4,14,31.142857142857142,0,0,1,1,1
WO-0000232,CAT-1066,SPLR_11,STORAGE_NODE,Michael,C,2025-01-03,2,9,0,11,29.363636363636363,0,0,1,1,0
WO-0000233,CAT-1015,SPLR_16,RACK2U,Allison,B,2025-01-03,3,5,2,10,29.7,0,0,1,1,0
WO-0000234,CAT-1021,SPLR_01,RACK1U,Kimberly,A,2025-01-03,4,8,2,14,33.42857142857143,1,0,0,0,0
WO-0000235,CAT-1071,SPLR_12,STORAGE_NODE,Kathy,A,2025-01-03,2,4,2,8,29.25,0,0,1,1,1
WO-0000236,CAT-1006,SPLR_05,EMBEDDED_A,Brian,A,2025-01-03,8,4,6,18,34.77777777777778,0,0,1,1,0
WO-0000237,CAT-1104,SPLR_11,U25,Gerald,A,2025-01-03,5,7,4,16,37.375,0,0,1,1,1
WO-0000238,CAT-1090,SPLR_13,EMBEDDED_B,Adrienne,B,2025-01-03,5,6,3,14,45.57142857142857,0,0,1,1,0
WO-0000239,CAT-1068,SPLR_17,U25,Anthony,B,2025-01-03,2,8,3,13,29.692307692307693,0,0,1,1,0
WO-0000240,CAT-1113,SPLR_14,NUC,Kelsey,A,2025-01-04,2,7,2,11,35.45454545454545,0,0,1,1,0
WO-0000241,CAT-1062,SPLR_02,EDGE_AI,Kevin,A,2025-01-04,3,9,2,14,28.571428571428573,0,0,1,1,0
WO-0000242,CAT-1019,SPLR_03,EMBEDDED_B,Kelsey,A,2025-01-04,1,3,2,6,30.5,0,0,1,1,0
WO-0000243,CAT-1115,SPLR_04,STORAGE_NODE,Amy,C,2025-01-04,3,2,3,8,34.75,1,0,0,0,0
WO-0000244,CAT-1029,SPLR_09,U25,Ashley,C,2025-01-04,1,8,1,10,28.7,0,0,1,1,0
WO-0000245,CAT-1088,SPLR_08,RACK2U,Vicki,B,2025-01-04,2,4,4,10,30.1,0,0,1,1,1
WO-0000246,CAT-1078,SPLR_14,EMBEDDED_B,Michelle,A,2025-01-04,5,9,2,16,29.1875,0,0,1,1,0
WO-0000247,CAT-1068,SPLR_16,EMBEDDED_B,Amy,B,2025-01-04,0,4,5,9,30.11111111111111,0,0,1,1,0
WO-0000248,CAT-1060,SPLR_04,NUC,Erin,A,2025-01-04,2,7,7,16,31.6875,0,0,1,1,0
WO-0000249,CAT-1089,SPLR_17,STORAGE_NODE,Carolyn,B,2025-01-04,5,8,2,15,32.333333333333336,0,0,1,1,0
WO-0000250,CAT-1111,SPLR_08,STORAGE_NODE,Lisa,B,2025-01-04,5,10,2,17,36.35294117647059,0,0,1,1,1
WO-0000251,CAT-1038,SPLR_11,RACK2U,Taylor,B,2025-01-04,1,5,6,12,27.333333333333332,0,0,1,1,0
WO-0000252,CAT-1069,SPLR_09,STORAGE_NODE,Kyle,A,2025-01-04,6,8,2,16,31.9375,1,0,0,0,0
WO-0000253,CAT-1023,SPLR_08,EDGE_AI,Edward,A,2025-01-04,2,6,2,10,35.7,0,0,1,1,0
WO-0000254,CAT-1036,SPLR_07,EMBEDDED_B,Megan,A,2025-01-04,2,6,0,8,27.375,0,0,1,1,0
WO-0000255,CAT-1114,SPLR_02,RACK2U,Rebecca,C,2025-01-04,3,11,2,16,27.875,0,0,1,1,0
WO-0000256,CAT-1041,SPLR_04,RACK1U,Gabriel,B,2025-01-04,4,4,2,10,29.5,0,0,1,1,0
WO-0000257,CAT-1022,SPLR_09,RACK2U,Kyle,A,2025-01-04,1,6,3,10,27.5,0,0,1,1,0
WO-0000258,CAT-1001,SPLR_17,RACK2U,Tiffany,B,2025-01-04,4,7,4,15,33.53333333333333,0,0,1,1,0
WO-0000259,CAT-1078,SPLR_03,U25,Tiffany,A,2025-01-04,3,4,2,9,35.44444444444444,1,0,0,0,0
WO-0000260,CAT-1037,SPLR_16,EDGE_AI,Jose,C,2025-01-04,6,9,2,17,36.35294117647059,1,0,0,0,0
WO-0000261,CAT-1108,SPLR_17,RACK1U,Michelle,A,2025-01-04,2,7,3,12,40.75,1,0,0,0,0
WO-0000262,CAT-1049,SPLR_06,U25,Michael,A,2025-01-04,2,11,4,17,31.41176470588235,0,0,1,1,0
WO-0000263,CAT-1066,SPLR_15,EMBEDDED_B,Joseph,B,2025-01-04,1,6,4,11,29.09090909090909,0,0,1,1,0
WO-0000264,CAT-1062,SPLR_05,U25,Kimberly,C,2025-01-04,3,4,4,11,30.727272727272727,0,0,1,1,1
WO-0000265,CAT-1019,SPLR_11,EMBEDDED_A,Jonathan,A,2025-01-04,4,6,3,13,31.384615384615383,0,0,1,1,1
WO-0000266,CAT-1101,SPLR_08,RACK1U,Margaret,B,2025-01-04,7,5,3,15,36.93333333333333,1,0,0,0,0
WO-0000267,CAT-1091,SPLR_04,EMBEDDED_A,Chad,A,2025-01-04,5,4,2,11,32.27272727272727,1,0,0,0,0
WO-0000268,CAT-1027,SPLR_02,STORAGE_NODE,Michael,C,2025-01-04,8,4,5,17,36.8235294117647,0,0,1,1,1
WO-0000269,CAT-1031,SPLR_04,EMBEDDED_B,Anthony,A,2025-01-04,2,8,4,14,32.07142857142857,0,0,1,1,0
WO-0000270,CAT-1022,SPLR_13,U25,Philip,C,2025-01-04,4,13,3,20,32.35,0,0,1,1,1
WO-0000271,CAT-1102,SPLR_07,EMBEDDED_A,Aaron,A,2025-01-04,3,4,2,9,33.111111111111114,0,0,1,1,1
WO-0000272,CAT-1039,SPLR_04,U25,Katherine,C,2025-01-04,0,6,4,10,26.7,0,0,1,1,0
WO-0000273,CAT-1112,SPLR_14,RACK1U,Vicki,B,2025-01-04,3,8,3,14,34.142857142857146,0,0,1,1,0
WO-0000274,CAT-1054,SPLR_10,EMBEDDED_A,Alice,A,2025-01-04,4,13,0,17,32.23529411764706,0,0,1,1,0
WO-0000275,CAT-1052,SPLR_03,U25,Michelle,B,2025-01-04,5,7,5,17,33.470588235294116,0,0,1,1,0
WO-0000276,CAT-1100,SPLR_04,STORAGE_NODE,Carolyn,A,2025-01-04,2,1,1,4,29.75,0,0,1,1,0
WO-0000277,CAT-1066,SPLR_05,EDGE_AI,Megan,A,2025-01-04,1,3,3,7,37.285714285714285,0,0,1,1,1
WO-0000278,CAT-1018,SPLR_07,STORAGE_NODE,Susan,B,2025-01-04,2,6,3,11,31.90909090909091,0,0,1,1,0
WO-0000279,CAT-1072,SPLR_08,EMBEDDED_A,Aaron,A,2025-01-04,1,7,2,10,27.8,0,0,1,1,0
WO-0000280,CAT-1100,SPLR_15,STORAGE_NODE,Mark,B,2025-01-04,4,6,5,15,30.266666666666666,0,0,1,1,0
WO-0000281,CAT-1088,SPLR_03,EDGE_AI,Susan,A,2025-01-04,5,9,2,16,31.1875,0,0,1,1,1
WO-0000282,CAT-1067,SPLR_07,NUC,Wesley,B,2025-01-04,5,4,3,12,41.0,0,0,1,1,0
WO-0000283,CAT-1095,SPLR_14,EMBEDDED_B,Shannon,A,2025-01-04,5,4,0,9,34.111111111111114,0,0,1,1,1
WO-0000284,CAT-1025,SPLR_09,STORAGE_NODE,Tracy,A,2025-01-04,6,7,2,15,35.86666666666667,0,0,1,1,1
WO-0000285,CAT-1076,SPLR_17,RACK1U,Tracy,A,2025-01-04,4,6,2,12,31.583333333333332,0,0,1,1,1
WO-0000286,CAT-1047,SPLR_03,RACK2U,Brandon,B,2025-01-04,4,5,6,15,39.13333333333333,0,0,1,1,1
WO-0000287,CAT-1018,SPLR_08,U25,Susan,A,2025-01-04,0,5,3,8,28.0,0,0,1,1,0
WO-0000288,CAT-1049,SPLR_09,EMBEDDED_B,Donna,B,2025-01-04,3,3,1,7,26.285714285714285,0,0,1,1,0
WO-0000289,CAT-1079,SPLR_09,EMBEDDED_A,Michelle,A,2025-01-04,0,7,2,9,28.555555555555557,0,0,1,1,0
WO-0000290,CAT-1066,SPLR_13,U25,Alexis,A,2025-01-04,0,8,3,11,29.181818181818183,0,0,1,1,0
WO-0000291,CAT-1101,SPLR_09,RACK1U,Kevin,B,2025-01-04,6,1,5,12,35.916666666666664,1,0,0,0,0
WO-0000292,CAT-1033,SPLR_10,STORAGE_NODE,Rebecca,A,2025-01-04,0,7,0,7,27.571428571428573,0,0,1,1,0
WO-0000293,CAT-1079,SPLR_17,EMBEDDED_B,Kelsey,B,2025-01-04,4,5,1,10,37.1,0,0,1,1,0
WO-0000294,CAT-1047,SPLR_11,RACK2U,John,B,2025-01-04,1,7,2,10,28.5,0,0,1,1,0
WO-0000295,CAT-1086,SPLR_16,RACK1U,Anthony,B,2025-01-04,3,8,4,15,36.6,0,0,1,1,0
WO-0000296,CAT-1048,SPLR_08,RACK1U,Sarah,A,2025-01-04,0,4,1,5,26.8,0,0,1,1,1
WO-0000297,CAT-1052,SPLR_02,RACK1U,Danielle,B,2025-01-04,2,9,5,16,31.8125,0,0,1,1,0
WO-0000298,CAT-1087,SPLR_01,EMBEDDED_B,Ashley,A,2025-01-04,3,3,1,7,37.285714285714285,0,0,1,1,0
WO-0000299,CAT-1039,SPLR_14,STORAGE_NODE,Amy,A,2025-01-04,9,6,3,18,34.0,0,0,1,1,0
WO-0000300,CAT-1109,SPLR_03,EMBEDDED_B,Dawn,A,2025-01-04,5,6,2,13,40.92307692307692,0,0,1,1,0
WO-0000301,CAT-1033,SPLR_06,RACK1U,Danielle,C,2025-01-04,0,6,3,9,30.0,0,0,1,1,0
WO-0000302,CAT-1088,SPLR_10,U25,Gerald,C,2025-01-04,3,10,1,14,31.642857142857142,0,0,1,1,0
WO-0000303,CAT-1084,SPLR_11,EMBEDDED_B,Tiffany,B,2025-01-04,6,9,1,16,33.0625,0,0,1,1,0
WO-0000304,CAT-1007,SPLR_17,RACK1U,Vicki,B,2025-01-04,2,11,3,16,32.6875,0,0,1,1,0
WO-0000305,CAT-1047,SPLR_01,EMBEDDED_A,Taylor,C,2025-01-04,2,7,7,16,33.5625,0,0,1,1,1
WO-0000306,CAT-1115,SPLR_09,EMBEDDED_A,Samantha,C,2025-01-04,6,7,4,17,38.705882352941174,0,0,1,1,0
WO-0000307,CAT-1112,SPLR_07,EDGE_AI,Gerald,B,2025-01-04,4,6,6,16,37.375,0,0,1,1,0
WO-0000308,CAT-1053,SPLR_07,EMBEDDED_B,Rachel,C,2025-01-04,4,4,3,11,35.0,0,0,1,1,0
WO-0000309,CAT-1029,SPLR_16,RACK1U,Kathy,C,2025-01-04,2,4,4,10,30.2,0,0,1,1,0
WO-0000310,CAT-1002,SPLR_14,EMBEDDED_B,Michael,B,2025-01-04,4,5,4,13,32.0,0,0,1,1,0
WO-0000311,CAT-1091,SPLR_09,EMBEDDED_B,Gary,B,2025-01-04,0,5,3,8,27.875,0,0,1,1,0
WO-0000312,CAT-1076,SPLR_05,RACK1U,Sarah,A,2025-01-04,2,7,0,9,27.22222222222222,0,0,1,1,0
WO-0000313,CAT-1070,SPLR_05,EMBEDDED_B,Mark,C,2025-01-04,0,9,2,11,28.818181818181817,0,0,1,1,0
WO-0000314,CAT-1068,SPLR_01,U25,Katherine,B,2025-01-04,1,3,0,4,26.25,0,0,1,1,0
WO-0000315,CAT-1040,SPLR_15,U25,Philip,B,2025-01-04,2,6,2,10,29.6,0,0,1,1,0
WO-0000316,CAT-1072,SPLR_08,NUC,Kimberly,A,2025-01-04,0,6,1,7,26.714285714285715,0,0,1,1,0
WO-0000317,CAT-1119,SPLR_03,NUC,Erin,B,2025-01-04,8,9,4,21,38.80952380952381,0,0,1,1,0
WO-0000318,CAT-1105,SPLR_17,STORAGE_NODE,Lisa,A,2025-01-04,3,8,6,17,31.941176470588236,0,0,1,1,0
WO-0000319,CAT-1008,SPLR_14,U25,Adam,C,2025-01-04,3,5,1,9,28.22222222222222,0,0,1,1,0
WO-0000320,CAT-1026,SPLR_03,EMBEDDED_B,Marissa,A,2025-01-05,1,4,2,7,29.0,0,0,1,1,0
WO-0000321,CAT-1099,SPLR_08,EMBEDDED_A,Gerald,B,2025-01-05,4,6,1,11,38.27272727272727,0,0,1,1,0
WO-0000322,CAT-1035,SPLR_12,EMBEDDED_B,Jay,C,2025-01-05,1,6,2,9,28.333333333333332,0,0,1,1,0
WO-0000323,CAT-1119,SPLR_10,NUC,Donald,B,2025-01-05,2,5,5,12,31.083333333333332,0,0,1,1,0
WO-0000324,CAT-1014,SPLR_06,STORAGE_NODE,James,A,2025-01-05,2,6,3,11,30.272727272727273,0,0,1,1,0
WO-0000325,CAT-1055,SPLR_02,RACK1U,Danielle,A,2025-01-05,4,8,1,13,34.46153846153846,0,0,1,1,0
WO-0000326,CAT-1038,SPLR_15,EDGE_AI,Erica,A,2025-01-05,0,7,0,7,27.714285714285715,0,0,1,1,0
WO-0000327,CAT-1098,SPLR_07,U25,Rebecca,C,2025-01-05,6,6,5,17,31.058823529411764,1,0,0,0,0
WO-0000328,CAT-1020,SPLR_16,RACK2U,Adam,C,2025-01-05,4,5,2,11,42.18181818181818,1,0,0,0,0
WO-0000329,CAT-1017,SPLR_02,RACK1U,John,B,2025-01-05,3,8,4,15,32.8,0,0,1,1,0
WO-0000330,CAT-1033,SPLR_02,NUC,Michael,A,2025-01-05,2,7,2,11,33.54545454545455,1,0,0,0,0
WO-0000331,CAT-1000,SPLR_14,NUC,Katherine,B,2025-01-05,5,4,6,15,35.06666666666667,0,0,1,1,0
WO-0000332,CAT-1089,SPLR_04,EDGE_AI,Megan,C,2025-01-05,2,8,1,11,42.18181818181818,0,0,1,1,0
WO-0000333,CAT-1017,SPLR_15,EMBEDDED_A,Allison,C,2025-01-05,4,9,1,14,29.571428571428573,0,0,1,1,0
WO-0000334,CAT-1005,SPLR_08,NUC,Gerald,A,2025-01-05,0,5,3,8,27.625,0,0,1,1,1
WO-0000335,CAT-1088,SPLR_14,U25,Daniel,B,2025-01-05,2,6,2,10,26.4,0,0,1,1,0
WO-0000336,CAT-1085,SPLR_07,RACK2U,Anthony,A,2025-01-05,5,3,3,11,34.54545454545455,1,0,0,0,0
WO-0000337,CAT-1026,SPLR_14,STORAGE_NODE,Brenda,A,2025-01-05,0,10,2,12,29.583333333333332,0,0,1,1,0
WO-0000338,CAT-1040,SPLR_04,U25,Katherine,A,2025-01-05,1,3,5,9,26.88888888888889,0,0,1,1,1
WO-0000339,CAT-1098,SPLR_17,EDGE_AI,Philip,B,2025-01-05,8,8,3,19,39.21052631578947,0,0,1,1,0
WO-0000340,CAT-1021,SPLR_08,RACK2U,Jonathan,C,2025-01-05,1,6,0,7,29.571428571428573,0,0,1,1,0
WO-0000341,CAT-1105,SPLR_16,RACK2U,Heather,A,2025-01-05,0,5,2,7,30.571428571428573,0,0,1,1,0
WO-0000342,CAT-1056,SPLR_06,EMBEDDED_B,Tiffany,B,2025-01-05,2,3,2,7,33.285714285714285,0,0,1,1,0
WO-0000343,CAT-1088,SPLR_10,RACK2U,Alice,B,2025-01-05,1,5,3,9,29.22222222222222,0,0,1,1,0
WO-0000344,CAT-1055,SPLR_01,NUC,Philip,B,2025-01-05,5,4,1,10,44.2,0,0,1,1,0
WO-0000345,CAT-1072,SPLR_05,RACK1U,Anthony,B,2025-01-05,5,11,2,18,37.55555555555556,0,0,1,1,1
WO-0000346,CAT-1012,SPLR_11,EDGE_AI,Gabriel,A,2025-01-05,3,8,2,13,37.38461538461539,1,0,0,0,1
WO-0000347,CAT-1046,SPLR_10,U25,Sarah,B,2025-01-05,3,5,1,9,29.0,0,0,1,1,0
WO-0000348,CAT-1076,SPLR_02,EMBEDDED_B,Kelsey,A,2025-01-05,3,7,2,12,33.75,0,0,1,1,0
WO-0000349,CAT-1000,SPLR_16,EDGE_AI,Adam,A,2025-01-05,0,10,2,12,28.416666666666668,0,0,1,1,0
WO-0000350,CAT-1100,SPLR_09,STORAGE_NODE,Alice,C,2025-01-05,2,8,4,14,30.642857142857142,0,0,1,1,0
WO-0000351,CAT-1057,SPLR_02,RACK1U,Linda,B,2025-01-05,4,11,5,20,33.1,0,0,1,1,0
WO-0000352,CAT-1055,SPLR_13,U25,Megan,A,2025-01-05,3,3,1,7,26.571428571428573,0,0,1,1,0
WO-0000353,CAT-1025,SPLR_04,NUC,Erin,A,2025-01-05,3,5,2,10,26.9,0,0,1,1,0
WO-0000354,CAT-1009,SPLR_15,U25,Jonathan,A,2025-01-05,2,8,1,11,31.0,0,0,1,1,0
WO-0000355,CAT-1038,SPLR_02,EMBEDDED_A,Kelsey,A,2025-01-05,2,4,6,12,32.5,1,0,0,0,1
WO-0000356,CAT-1111,SPLR_04,EMBEDDED_A,Rachel,C,2025-01-05,4,2,4,10,33.3,0,0,1,1,1
WO-0000357,CAT-1106,SPLR_02,EDGE_AI,Margaret,A,2025-01-05,1,6,2,9,25.77777777777778,0,0,1,1,0
WO-0000358,CAT-1055,SPLR_03,EMBEDDED_A,Heather,B,2025-01-05,1,3,2,6,32.833333333333336,1,0,0,0,0
WO-0000359,CAT-1102,SPLR_15,EMBEDDED_B,Aaron,C,2025-01-05,0,4,2,6,28.833333333333332,0,0,1,1,0
WO-0000360,CAT-1053,SPLR_08,NUC,Wesley,C,2025-01-05,2,9,1,12,31.833333333333332,0,0,1,1,0
WO-0000361,CAT-1038,SPLR_11,STORAGE_NODE,Rachel,A,2025-01-05,2,7,3,12,28.166666666666668,0,0,1,1,0
WO-0000362,CAT-1096,SPLR_10,STORAGE_NODE,Aaron,C,2025-01-05,5,13,2,20,28.6,0,0,1,1,0
WO-0000363,CAT-1059,SPLR_08,EDGE_AI,Gilbert,B,2025-01-05,4,4,1,9,38.888888888888886,1,0,0,0,1
WO-0000364,CAT-1056,SPLR_07,U25,Linda,A,2025-01-05,3,6,2,11,31.0,0,0,1,1,0
WO-0000365,CAT-1023,SPLR_15,NUC,Erik,A,2025-01-05,2,7,2,11,28.363636363636363,0,0,1,1,0
WO-0000366,CAT-1080,SPLR_08,RACK2U,Rachel,C,2025-01-05,5,11,6,22,38.36363636363637,0,0,1,1,0
WO-0000367,CAT-1075,SPLR_16,EMBEDDED_B,Gilbert,A,2025-01-05,0,2,1,3,30.666666666666668,0,0,1,1,1
WO-0000368,CAT-1032,SPLR_11,RACK2U,Michael,B,2025-01-05,3,6,5,14,31.5,0,0,1,1,0
WO-0000369,CAT-1055,SPLR_11,RACK1U,Sarah,A,2025-01-05,5,3,4,12,29.416666666666668,0,0,1,1,1
WO-0000370,CAT-1008,SPLR_02,RACK2U,Donna,B,2025-01-05,3,6,5,14,36.214285714285715,0,0,1,1,0
WO-0000371,CAT-1019,SPLR_08,EDGE_AI,Linda,B,2025-01-05,1,5,1,7,28.142857142857142,0,0,1,1,0
WO-0000372,CAT-1090,SPLR_05,EDGE_AI,Aaron,C,2025-01-05,2,8,1,11,33.36363636363637,1,0,0,0,1
WO-0000373,CAT-1099,SPLR_11,NUC,Danielle,A,2025-01-05,3,7,3,13,36.07692307692308,0,0,1,1,0
WO-0000374,CAT-1078,SPLR_08,STORAGE_NODE,Margaret,B,2025-01-05,2,2,1,5,33.2,1,0,0,0,0
WO-0000375,CAT-1110,SPLR_01,EMBEDDED_A,Katherine,B,2025-01-05,3,7,4,14,32.714285714285715,0,0,1,1,0
WO-0000376,CAT-1109,SPLR_01,EMBEDDED_A,Steven,C,2025-01-05,2,7,3,12,33.166666666666664,1,0,0,0,1
WO-0000377,CAT-1089,SPLR_10,U25,Sarah,A,2025-01-05,1,5,3,9,27.22222222222222,0,0,1,1,0
WO-0000378,CAT-1068,SPLR_07,EDGE_AI,Ashley,A,2025-01-05,2,5,2,9,30.555555555555557,0,0,1,1,0
WO-0000379,CAT-1105,SPLR_11,NUC,Adam,A,2025-01-05,3,4,4,11,34.0,1,0,0,0,1
WO-0000380,CAT-1052,SPLR_10,EDGE_AI,Linda,C,2025-01-05,2,8,1,11,30.363636363636363,0,0,1,1,0
WO-0000381,CAT-1064,SPLR_17,EDGE_AI,Amy,A,2025-01-05,6,5,5,16,35.5,0,0,1,1,1
WO-0000382,CAT-1111,SPLR_16,EMBEDDED_A,Gregory,A,2025-01-05,0,4,1,5,25.2,0,0,1,1,0
WO-0000383,CAT-1044,SPLR_15,EMBEDDED_A,Katelyn,B,2025-01-05,5,9,4,18,37.22222222222222,1,0,0,0,0
WO-0000384,CAT-1076,SPLR_11,STORAGE_NODE,Erica,A,2025-01-05,1,4,2,7,29.428571428571427,0,0,1,1,1
WO-0000385,CAT-1050,SPLR_08,U25,Brenda,B,2025-01-05,0,5,2,7,27.857142857142858,0,0,1,1,0
WO-0000386,CAT-1026,SPLR_06,EDGE_AI,Marissa,C,2025-01-05,3,4,2,9,32.44444444444444,1,0,0,0,0
WO-0000387,CAT-1036,SPLR_01,STORAGE_NODE,Vicki,B,2025-01-05,7,7,3,17,34.411764705882355,0,0,1,1,0
WO-0000388,CAT-1052,SPLR_04,EMBEDDED_B,Lisa,A,2025-01-05,2,4,4,10,27.3,0,0,1,1,1
WO-0000389,CAT-1080,SPLR_12,U25,Katherine,B,2025-01-05,1,4,5,10,37.9,0,0,1,1,0
WO-0000390,CAT-1115,SPLR_05,EMBEDDED_A,Kimberly,A,2025-01-05,3,7,0,10,30.5,0,0,1,1,1
WO-0000391,CAT-1016,SPLR_07,U25,Donald,C,2025-01-05,1,7,3,11,29.454545454545453,0,0,1,1,0
WO-0000392,CAT-1023,SPLR_15,RACK2U,Anthony,A,2025-01-05,0,5,2,7,27.428571428571427,0,0,1,1,1
WO-0000393,CAT-1116,SPLR_12,STORAGE_NODE,Dawn,B,2025-01-05,4,9,6,19,34.473684210526315,0,0,1,1,0
WO-0000394,CAT-1043,SPLR_08,RACK2U,Kelsey,B,2025-01-05,2,6,3,11,41.81818181818182,0,0,1,1,0
WO-0000395,CAT-1004,SPLR_17,RACK2U,Jamie,A,2025-01-05,0,5,2,7,27.0,0,0,1,1,0
WO-0000396,CAT-1024,SPLR_06,EMBEDDED_B,Vicki,A,2025-01-05,1,5,3,9,26.555555555555557,0,0,1,1,0
WO-0000397,CAT-1108,SPLR_17,EDGE_AI,Kathy,A,2025-01-05,3,7,4,14,29.785714285714285,0,0,1,1,1
WO-0000398,CAT-1033,SPLR_15,NUC,Chad,B,2025-01-05,2,6,1,9,34.22222222222222,1,0,0,0,0
WO-0000399,CAT-1018,SPLR_16,EDGE_AI,Kelsey,A,2025-01-05,0,2,1,3,27.0,0,0,1,1,0
WO-0000400,CAT-1095,SPLR_02,RACK2U,Samantha,A,2025-01-06,0,2,4,6,27.333333333333332,0,0,1,1,0
WO-0000401,CAT-1116,SPLR_04,EMBEDDED_A,Tracy,C,2025-01-06,4,5,2,11,31.818181818181817,0,0,1,1,0
WO-0000402,CAT-1023,SPLR_16,NUC,Edward,C,2025-01-06,3,9,2,14,25.928571428571427,0,0,1,1,0
WO-0000403,CAT-1084,SPLR_17,EMBEDDED_A,Kathy,C,2025-01-06,2,10,3,15,28.533333333333335,0,0,1,1,0
WO-0000404,CAT-1075,SPLR_14,U25,Donna,B,2025-01-06,0,8,1,9,29.0,0,0,1,1,0
WO-0000405,CAT-1065,SPLR_16,U25,Gabriel,B,2025-01-06,4,7,5,16,29.375,0,0,1,1,0
WO-0000406,CAT-1091,SPLR_09,RACK2U,Amy,A,2025-01-06,4,5,4,13,41.46153846153846,0,0,1,1,0
WO-0000407,CAT-1046,SPLR_08,NUC,Donald,A,2025-01-06,6,9,1,16,32.5,0,0,1,1,0
WO-0000408,CAT-1068,SPLR_09,EDGE_AI,Heather,B,2025-01-06,5,4,4,13,37.76923076923077,0,0,1,1,0
WO-0000409,CAT-1111,SPLR_01,RACK1U,Gabriel,A,2025-01-06,0,9,3,12,28.25,0,0,1,1,0
WO-0000410,CAT-1033,SPLR_05,STORAGE_NODE,Michael,C,2025-01-06,6,4,5,15,36.6,0,0,1,1,0
WO-0000411,CAT-1061,SPLR_17,NUC,Gary,A,2025-01-06,1,7,1,9,29.555555555555557,0,0,1,1,1
WO-0000412,CAT-1042,SPLR_02,U25,John,B,2025-01-06,1,5,3,9,27.22222222222222,0,0,1,1,0
WO-0000413,CAT-1023,SPLR_16,RACK1U,Allison,B,2025-01-06,4,3,1,8,33.375,1,0,0,0,1
WO-0000414,CAT-1095,SPLR_14,U25,Amy,C,2025-01-06,3,3,1,7,35.285714285714285,0,0,1,1,0
WO-0000415,CAT-1074,SPLR_17,U25,Trevor,A,2025-01-06,4,12,5,21,29.238095238095237,0,0,1,1,0
WO-0000416,CAT-1056,SPLR_09,U25,Joseph,A,2025-01-06,2,5,2,9,33.666666666666664,0,0,1,1,0
