work_order_id,ts,level,message
WO-0000031,2025-01-01T16:05:51,WARN,USB bus stall: device 9e6858ea0968 on port 7 failed to enumerate
WO-0000031,2025-01-01T16:14:25,INFO,invoking task run_memtest
WO-0000031,2025-01-01T16:18:19,WARN,invoking task run_memtest
WO-0000031,2025-01-01T16:18:23,INFO,device id 587ab7 detected
WO-0000031,2025-01-01T16:18:44,INFO,device id e56060 detected
WO-0000031,2025-01-01T16:21:28,WARN,Hub reset required; descriptor read timeout on port 2
WO-0000031,2025-01-01T16:26:27,WARN,invoking task collect_telemetry
WO-0000031,2025-01-01T16:31:53,INFO,invoking task collect_telemetry
WO-0000031,2025-01-01T16:48:17,INFO,step completed: flash duration=70s
WO-0000031,2025-01-01T16:55:41,ERROR,device id 49f548 detected
WO-0000032,2025-01-01T12:00:22,INFO,invoking task collect_telemetry
WO-0000032,2025-01-01T12:00:44,INFO,step completed: audit duration=37s
WO-0000032,2025-01-01T12:05:22,ERROR,device id a400f1 detected
WO-0000032,2025-01-01T12:06:51,INFO,step completed: flash duration=45s
WO-0000032,2025-01-01T12:09:59,ERROR,invoking task run_memtest
WO-0000032,2025-01-01T12:15:30,INFO,invoking task install_driver
WO-0000032,2025-01-01T12:21:43,WARN,invoking task install_driver
WO-0000032,2025-01-01T12:25:13,INFO,step completed: provision duration=9s
WO-0000032,2025-01-01T12:28:53,INFO,step completed: flash duration=49s
WO-0000032,2025-01-01T12:29:23,ERROR,invoking task collect_telemetry
WO-0000032,2025-01-01T12:44:34,INFO,step completed: provision duration=98s
WO-0000032,2025-01-01T12:47:40,WARN,step completed: audit duration=86s
WO-0000032,2025-01-01T12:48:33,ERROR,checksum 01e951b0 verified
WO-0000032,2025-01-01T12:49:44,INFO,device id 7d4519 detected
WO-0000033,2025-01-01T06:04:47,INFO,device id 18aea3 detected
WO-0000033,2025-01-01T06:06:37,WARN,USB bus stall: device dede70733b25 on port 6 failed to enumerate
WO-0000033,2025-01-01T06:06:47,WARN,step completed: qc duration=83s
WO-0000033,2025-01-01T06:24:32,ERROR,PXE boot failed: DHCP pool exhausted on VLAN 3774
WO-0000033,2025-01-01T06:25:11,ERROR,PXE boot failed: DHCP pool exhausted on VLAN 2883
WO-0000033,2025-01-01T06:30:02,INFO,step completed: qc duration=104s
WO-0000033,2025-01-01T06:31:52,ERROR,Hub reset required; descriptor read timeout on port 5
WO-0000033,2025-01-01T06:32:54,WARN,iPXE timeout on eno1; no lease acquired
WO-0000033,2025-01-01T06:35:14,INFO,step completed: provision duration=41s
WO-0000033,2025-01-01T06:35:55,WARN,step completed: audit duration=29s
WO-0000033,2025-01-01T06:36:29,INFO,device id c5d23e detected
WO-0000033,2025-01-01T06:42:40,INFO,invoking task collect_telemetry
WO-0000033,2025-01-01T06:43:11,ERROR,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0000033,2025-01-01T06:56:42,ERROR,Hub reset required; descriptor read timeout on port 4
WO-0000034,2025-01-01T16:00:48,WARN,step completed: qc duration=70s
WO-0000034,2025-01-01T16:02:07,INFO,invoking task stage_image
WO-0000034,2025-01-01T16:06:00,INFO,device id 8ffc38 detected
WO-0000034,2025-01-01T16:07:13,WARN,catalog policy violation: image v1.3.6 vs device v2.5.4
WO-0000034,2025-01-01T16:08:23,WARN,step completed: audit duration=14s
WO-0000034,2025-01-01T16:09:25,WARN,SAS link drop: phy0 reset; negotiated 0 Gbps
WO-0000034,2025-01-01T16:14:57,ERROR,slot 0: drive presence=0; expected SAS/SATA; serial=d5a988d98e1d
WO-0000034,2025-01-01T16:16:05,INFO,device id aa0171 detected
WO-0000034,2025-01-01T16:24:01,INFO,checksum c8415810 verified
WO-0000034,2025-01-01T16:26:15,ERROR,storage verify failed: tray 6 empty or bad seating
WO-0000034,2025-01-01T16:34:56,ERROR,HBA reported link loss on expander port 1
WO-0000034,2025-01-01T16:36:35,WARN,checksum 1e664b9e verified
WO-0000034,2025-01-01T16:40:46,INFO,step completed: qc duration=105s
WO-0000034,2025-01-01T16:40:50,ERROR,flasher refused downgrade from v4.1.7 to v1.6.4
WO-0000034,2025-01-01T16:41:27,WARN,SAS link drop: phy0 reset; negotiated 0 Gbps
WO-0000034,2025-01-01T16:46:13,WARN,storage verify failed: tray 7 empty or bad seating
WO-0000034,2025-01-01T16:47:37,WARN,step completed: audit duration=109s
WO-0000034,2025-01-01T16:48:55,ERROR,checksum 5038032f verified
WO-0000034,2025-01-01T16:58:59,ERROR,firmware expected=v4.0.15 actual=v1.7.6; aborting flash
WO-0000035,2025-01-01T10:09:09,INFO,checksum 1615af44 verified
WO-0000035,2025-01-01T10:19:03,INFO,invoking task install_driver
WO-0000035,2025-01-01T10:23:58,INFO,step completed: audit duration=83s
WO-0000035,2025-01-01T10:24:53,INFO,checksum b1a17ad8 verified
WO-0000035,2025-01-01T10:34:53,INFO,device id 844d7f detected
WO-0000035,2025-01-01T10:35:23,WARN,checksum 548b2774 verified
WO-0000035,2025-01-01T10:42:42,INFO,step completed: audit duration=60s
WO-0000035,2025-01-01T10:50:29,INFO,device id 9915b5 detected
WO-0000035,2025-01-01T10:58:27,ERROR,device id 7bd1e5 detected
WO-0000035,2025-01-01T10:59:01,INFO,invoking task run_memtest
WO-0000036,2025-01-01T15:09:17,WARN,BMC REST call exceeded 30s; endpoint=/redfish/v1/Systems; token=ff2d9b6a4836
WO-0000036,2025-01-01T15:09:25,ERROR,firmware expected=v1.7.10 actual=v4.1.14; aborting flash
WO-0000036,2025-01-01T15:12:36,INFO,device id dc73a9 detected
WO-0000036,2025-01-01T15:18:04,INFO,device id fbc131 detected
WO-0000036,2025-01-01T15:20:32,INFO,step completed: flash duration=8s
WO-0000036,2025-01-01T15:23:36,ERROR,IPMI fallback triggered; redfish unresponsive from 10.102.247.225
WO-0000036,2025-01-01T15:31:54,WARN,device id 72d985 detected
WO-0000036,2025-01-01T15:33:51,INFO,invoking task collect_telemetry
WO-0000036,2025-01-01T15:35:56,INFO,step completed: audit duration=4s
WO-0000036,2025-01-01T15:36:09,INFO,device id b0ce9d detected
WO-0000036,2025-01-01T15:36:30,ERROR,firmware expected=v3.3.9 actual=v4.2.6; aborting flash
WO-0000036,2025-01-01T15:44:21,WARN,checksum 2bafffec verified
WO-0000036,2025-01-01T15:45:44,ERROR,redfish client timeout contacting BMC at 172.20.63.215; session=7153f600e203
WO-0000036,2025-01-01T15:51:05,INFO,invoking task run_memtest
WO-0000036,2025-01-01T15:51:08,ERROR,flasher refused downgrade from v4.8.18 to v3.9.8
WO-0000036,2025-01-01T15:52:13,WARN,invoking task run_memtest
WO-0000036,2025-01-01T15:55:16,ERROR,step completed: qc duration=53s
WO-0000036,2025-01-01T15:57:50,INFO,step completed: qc duration=78s
WO-0000037,2025-01-01T11:09:34,ERROR,HBA reported link loss on expander port 0
WO-0000037,2025-01-01T11:09:43,WARN,checksum dd20a9da verified
WO-0000037,2025-01-01T11:15:28,WARN,checksum f4c54d5d verified
WO-0000037,2025-01-01T11:22:48,ERROR,step completed: qc duration=85s
WO-0000037,2025-01-01T11:23:47,WARN,checksum a96af451 verified
WO-0000037,2025-01-01T11:27:12,INFO,invoking task run_memtest
WO-0000037,2025-01-01T11:44:33,INFO,step completed: audit duration=118s
WO-0000037,2025-01-01T11:45:21,WARN,checksum c706ff9a verified
WO-0000037,2025-01-01T11:45:43,INFO,invoking task collect_telemetry
WO-0000037,2025-01-01T11:59:00,INFO,checksum f2f1c609 verified
WO-0000037,2025-01-01T11:59:41,WARN,HBA reported link loss on expander port 2
WO-0000038,2025-01-01T06:05:18,INFO,step completed: qc duration=4s
WO-0000038,2025-01-01T06:06:04,ERROR,redfish client timeout contacting BMC at 192.168.37.118; session=001b9e457ceb
WO-0000038,2025-01-01T06:09:24,INFO,invoking task install_driver
WO-0000038,2025-01-01T06:11:57,ERROR,Attestation failed: EK cert chain not trusted
WO-0000038,2025-01-01T06:13:59,INFO,invoking task run_memtest
WO-0000038,2025-01-01T06:14:55,INFO,device id 1b9af7 detected
WO-0000038,2025-01-01T06:18:10,WARN,Attestation failed: EK cert chain not trusted
WO-0000038,2025-01-01T06:22:16,ERROR,"TPM quote invalid; PCR mismatch on indices [0,7]"
WO-0000038,2025-01-01T06:39:09,ERROR,redfish client timeout contacting BMC at 192.168.241.84; session=37d0785a5549
WO-0000038,2025-01-01T06:41:17,ERROR,checksum 8da39e3e verified
WO-0000038,2025-01-01T06:44:29,INFO,step completed: provision duration=9s
WO-0000038,2025-01-01T06:48:42,WARN,step completed: qc duration=18s
WO-0000038,2025-01-01T06:51:07,INFO,checksum e0a2afa6 verified
WO-0000038,2025-01-01T06:52:38,INFO,checksum 8b921db3 verified
WO-0000038,2025-01-01T06:56:22,ERROR,step completed: flash duration=94s
WO-0000039,2025-01-01T16:06:24,INFO,checksum 2d74ace1 verified
WO-0000039,2025-01-01T16:14:45,INFO,checksum d2570294 verified
WO-0000039,2025-01-01T16:20:23,INFO,checksum dca1b383 verified
WO-0000039,2025-01-01T16:33:01,WARN,step completed: qc duration=68s
WO-0000039,2025-01-01T16:40:07,INFO,invoking task run_memtest
WO-0000039,2025-01-01T16:52:50,INFO,checksum b032ef62 verified
WO-0000039,2025-01-01T16:54:50,ERROR,checksum f7bc7576 verified
WO-0000039,2025-01-01T16:58:56,WARN,device id 39facf detected
WO-0000040,2025-01-01T16:03:21,INFO,checksum 9f8dc7dd verified
WO-0000040,2025-01-01T16:11:01,INFO,invoking task run_memtest
WO-0000040,2025-01-01T16:18:09,INFO,checksum e26d6b14 verified
WO-0000040,2025-01-01T16:19:25,INFO,invoking task run_memtest
WO-0000040,2025-01-01T16:37:24,INFO,checksum 6bfeab11 verified
WO-0000040,2025-01-01T16:38:12,ERROR,checksum 68da2439 verified
WO-0000040,2025-01-01T16:44:29,INFO,invoking task collect_telemetry
WO-0000040,2025-01-01T16:46:34,ERROR,checksum 82a07df4 verified
WO-0000040,2025-01-01T16:49:37,WARN,step completed: qc duration=70s
WO-0000041,2025-01-01T09:40:22,INFO,invoking task install_driver
WO-0000041,2025-01-01T09:43:59,ERROR,step completed: flash duration=77s
WO-0000041,2025-01-01T09:52:30,INFO,step completed: flash duration=90s
WO-0000041,2025-01-01T09:55:44,INFO,invoking task stage_image
WO-0000041,2025-01-01T09:57:04,ERROR,step completed: audit duration=74s
WO-0000041,2025-01-01T09:58:53,ERROR,checksum 520f6a35 verified
WO-0000042,2025-01-01T10:09:53,INFO,invoking task collect_telemetry
WO-0000042,2025-01-01T10:28:46,INFO,device id b83003 detected
WO-0000042,2025-01-01T10:30:38,INFO,step completed: flash duration=78s
WO-0000042,2025-01-01T10:44:15,WARN,checksum a7996287 verified
WO-0000042,2025-01-01T10:48:44,INFO,checksum 3a02eb3f verified
WO-0000042,2025-01-01T10:54:18,INFO,checksum a70fbd31 verified
WO-0000042,2025-01-01T10:59:34,WARN,device id b020fb detected
WO-0000043,2025-01-01T11:03:48,INFO,invoking task collect_telemetry
WO-0000043,2025-01-01T11:12:36,ERROR,AER reported fatal error on GPU function; retraining required
WO-0000043,2025-01-01T11:16:10,WARN,step completed: audit duration=56s
WO-0000043,2025-01-01T11:20:28,ERROR,PCIe training failed for GPU0: link width x8 speed 8GT/s
WO-0000043,2025-01-01T11:20:36,ERROR,checksum 54512fba verified
WO-0000043,2025-01-01T11:24:26,INFO,device id 0330a0 detected
WO-0000043,2025-01-01T11:29:06,WARN,catalog policy violation: image v4.5.12 vs device v4.7.2
WO-0000043,2025-01-01T11:30:03,WARN,PCIe training failed for GPU0: link width x8 speed 16GT/s
WO-0000043,2025-01-01T11:35:08,INFO,step completed: qc duration=33s
WO-0000043,2025-01-01T11:38:29,WARN,checksum 0eee595d verified
WO-0000043,2025-01-01T11:38:43,INFO,device id c575a2 detected
WO-0000043,2025-01-01T11:47:26,INFO,step completed: qc duration=48s
WO-0000043,2025-01-01T11:47:34,INFO,checksum de2b2fa3 verified
WO-0000043,2025-01-01T11:50:40,INFO,checksum 8f1aaf8d verified
WO-0000043,2025-01-01T11:50:49,INFO,checksum 0541df45 verified
WO-0000043,2025-01-01T11:59:13,INFO,invoking task stage_image
WO-0000044,2025-01-01T14:03:40,INFO,device id cfc965 detected
WO-0000044,2025-01-01T14:08:46,INFO,invoking task stage_image
WO-0000044,2025-01-01T14:13:28,ERROR,iPXE timeout on eno1; no lease acquired
WO-0000044,2025-01-01T14:17:35,WARN,HBA reported link loss on expander port 1
WO-0000044,2025-01-01T14:17:45,INFO,invoking task collect_telemetry
WO-0000044,2025-01-01T14:26:29,WARN,step completed: qc duration=16s
WO-0000044,2025-01-01T14:29:54,WARN,iPXE timeout on eno1; no lease acquired
WO-0000044,2025-01-01T14:36:24,WARN,HBA reported link loss on expander port 6
WO-0000044,2025-01-01T14:36:52,INFO,checksum e2542a06 verified
WO-0000044,2025-01-01T14:37:38,ERROR,PXE-E51: No DHCP or proxyDHCP offers on eno2
WO-0000044,2025-01-01T14:43:18,WARN,device id ead6c7 detected
WO-0000044,2025-01-01T14:46:37,WARN,SAS link drop: phy4 reset; negotiated 0 Gbps
WO-0000044,2025-01-01T14:51:47,INFO,step completed: qc duration=97s
WO-0000044,2025-01-01T14:55:58,WARN,checksum 445deb2f verified
WO-0000045,2025-01-01T12:02:20,ERROR,HBA reported link loss on expander port 5
WO-0000045,2025-01-01T12:04:35,ERROR,HBA reported link loss on expander port 6
WO-0000045,2025-01-01T12:05:55,INFO,step completed: qc duration=54s
WO-0000045,2025-01-01T12:06:40,ERROR,device id bb9b43 detected
WO-0000045,2025-01-01T12:07:47,ERROR,device id 83dd3a detected
WO-0000045,2025-01-01T12:10:03,INFO,device id 9f8399 detected
WO-0000045,2025-01-01T12:12:38,WARN,device id 21bde3 detected
WO-0000045,2025-01-01T12:17:00,ERROR,SAS link drop: phy0 reset; negotiated 0 Gbps
WO-0000045,2025-01-01T12:34:32,INFO,checksum 550fd42d verified
WO-0000045,2025-01-01T12:36:02,INFO,step completed: qc duration=26s
WO-0000045,2025-01-01T12:47:57,ERROR,device id ea618e detected
WO-0000045,2025-01-01T12:54:56,INFO,invoking task run_memtest
WO-0000045,2025-01-01T12:57:14,INFO,checksum 0fc48edd verified
WO-0000046,2025-01-01T13:04:58,INFO,step completed: audit duration=27s
WO-0000046,2025-01-01T13:08:29,INFO,invoking task run_memtest
WO-0000046,2025-01-01T13:20:26,INFO,device id 2a6ee0 detected
WO-0000046,2025-01-01T13:24:12,WARN,step completed: flash duration=96s
WO-0000046,2025-01-01T13:49:43,INFO,step completed: provision duration=118s
WO-0000047,2025-01-01T16:01:47,INFO,device id 2231d2 detected
WO-0000047,2025-01-01T16:12:21,ERROR,device id 9a6edf detected
WO-0000047,2025-01-01T16:14:30,ERROR,step completed: provision duration=103s
WO-0000047,2025-01-01T16:19:44,INFO,invoking task collect_telemetry
WO-0000047,2025-01-01T16:31:46,WARN,step completed: provision duration=119s
WO-0000047,2025-01-01T16:32:49,INFO,checksum 2d5ad14f verified
WO-0000047,2025-01-01T16:35:06,WARN,checksum 146fcef2 verified
WO-0000047,2025-01-01T16:42:12,INFO,device id 55e1ea detected
WO-0000047,2025-01-01T16:44:58,INFO,step completed: qc duration=93s
WO-0000047,2025-01-01T16:51:10,ERROR,device id 63573e detected
WO-0000047,2025-01-01T16:52:33,INFO,invoking task run_memtest
WO-0000048,2025-01-01T06:06:22,WARN,step completed: flash duration=65s
WO-0000048,2025-01-01T06:06:25,ERROR,step completed: provision duration=31s
WO-0000048,2025-01-01T06:08:16,WARN,checksum 47ddda45 verified
WO-0000048,2025-01-01T06:13:48,WARN,device id 45319f detected
WO-0000048,2025-01-01T06:18:24,INFO,device id 2930bf detected
WO-0000048,2025-01-01T06:34:29,ERROR,invoking task stage_image
WO-0000048,2025-01-01T06:36:05,INFO,checksum ccfd85ce verified
WO-0000048,2025-01-01T06:36:13,WARN,checksum c187ebf0 verified
WO-0000048,2025-01-01T06:41:06,ERROR,SAS link drop: phy4 reset; negotiated 0 Gbps
WO-0000048,2025-01-01T06:48:32,INFO,step completed: flash duration=79s
WO-0000048,2025-01-01T06:55:26,WARN,SAS link drop: phy1 reset; negotiated 0 Gbps
WO-0000048,2025-01-01T06:55:45,WARN,step completed: provision duration=25s
WO-0000048,2025-01-01T06:57:51,ERROR,invoking task collect_telemetry
WO-0000049,2025-01-01T16:03:49,WARN,Secure Boot policy blocked unsigned bootloader 6d01f2b5814c
WO-0000049,2025-01-01T16:05:44,WARN,checksum 602c9db3 verified
WO-0000049,2025-01-01T16:06:18,ERROR,UEFI verification failed: signature invalid
WO-0000049,2025-01-01T16:18:19,WARN,step completed: audit duration=5s
WO-0000049,2025-01-01T16:22:42,INFO,device id c6e6ca detected
WO-0000049,2025-01-01T16:31:58,WARN,invoking task collect_telemetry
WO-0000049,2025-01-01T16:33:17,WARN,storage verify failed: tray 6 empty or bad seating
WO-0000049,2025-01-01T16:35:46,INFO,checksum 7058e382 verified
WO-0000049,2025-01-01T16:37:06,INFO,device id 7c69f9 detected
WO-0000049,2025-01-01T16:41:36,INFO,step completed: provision duration=43s
WO-0000049,2025-01-01T16:44:57,INFO,device id ce52ae detected
WO-0000049,2025-01-01T16:46:08,ERROR,device id 701888 detected
WO-0000049,2025-01-01T16:48:52,ERROR,storage verify failed: tray 5 empty or bad seating
WO-0000049,2025-01-01T16:51:30,ERROR,slot 10: drive presence=0; expected SAS/SATA; serial=8b018ee7b7e9
WO-0000049,2025-01-01T16:52:07,ERROR,memtest intermittent failure: pattern=0xAA55; addr=0x8e74174dd534
WO-0000049,2025-01-01T16:52:38,INFO,checksum 3c6150ef verified
WO-0000049,2025-01-01T16:54:49,INFO,invoking task install_driver
WO-0000049,2025-01-01T16:56:04,ERROR,Secure Boot policy blocked unsigned bootloader 8cfe6aedf08c
WO-0000049,2025-01-01T16:57:21,ERROR,DIMM error corrected>threshold; slot 3
WO-0000050,2025-01-01T09:02:56,ERROR,invoking task stage_image
WO-0000050,2025-01-01T09:05:05,WARN,step completed: provision duration=60s
WO-0000050,2025-01-01T09:13:56,INFO,step completed: audit duration=22s
WO-0000050,2025-01-01T09:19:14,WARN,device id 658703 detected
WO-0000050,2025-01-01T09:19:15,INFO,device id f07df5 detected
WO-0000050,2025-01-01T09:27:30,INFO,invoking task install_driver
WO-0000050,2025-01-01T09:42:57,WARN,step completed: flash duration=34s
WO-0000050,2025-01-01T09:44:41,INFO,invoking task install_driver
WO-0000050,2025-01-01T09:56:49,INFO,invoking task install_driver
WO-0000051,2025-01-01T08:02:32,INFO,invoking task install_driver
WO-0000051,2025-01-01T08:13:21,INFO,invoking task run_memtest
WO-0000051,2025-01-01T08:15:49,INFO,checksum 7ecb44fe verified
WO-0000051,2025-01-01T08:18:51,INFO,device id b0e562 detected
WO-0000051,2025-01-01T08:19:01,INFO,step completed: provision duration=101s
WO-0000051,2025-01-01T08:31:40,INFO,checksum b8844687 verified
WO-0000051,2025-01-01T08:37:57,WARN,invoking task install_driver
WO-0000051,2025-01-01T08:43:33,WARN,checksum 43f55de0 verified
WO-0000051,2025-01-01T08:50:48,INFO,step completed: flash duration=67s
WO-0000052,2025-01-01T11:02:13,INFO,invoking task collect_telemetry
WO-0000052,2025-01-01T11:04:44,INFO,invoking task stage_image
WO-0000052,2025-01-01T11:12:23,WARN,device id 725682 detected
WO-0000052,2025-01-01T11:18:36,INFO,invoking task install_driver
WO-0000052,2025-01-01T11:21:27,INFO,checksum 5469f182 verified
WO-0000052,2025-01-01T11:22:10,INFO,step completed: qc duration=49s
WO-0000052,2025-01-01T11:25:09,INFO,step completed: qc duration=116s
WO-0000052,2025-01-01T11:28:02,ERROR,USB bus stall: device 1af00cbb2d92 on port 6 failed to enumerate
WO-0000052,2025-01-01T11:38:28,ERROR,checksum f7eefba9 verified
WO-0000052,2025-01-01T11:42:58,INFO,checksum 7ff3cbc2 verified
WO-0000052,2025-01-01T11:47:15,INFO,device id 5b9d13 detected
WO-0000052,2025-01-01T11:56:54,ERROR,invoking task collect_telemetry
WO-0000053,2025-01-01T11:07:30,ERROR,checksum 123dc6de verified
WO-0000053,2025-01-01T11:20:20,INFO,step completed: provision duration=46s
WO-0000053,2025-01-01T11:21:21,WARN,HBA reported link loss on expander port 2
WO-0000053,2025-01-01T11:28:49,WARN,slot 4: drive presence=0; expected SAS/SATA; serial=6a21f72c2f67
WO-0000053,2025-01-01T11:31:41,ERROR,hotplug event missed: bay 6 did not enumerate
WO-0000053,2025-01-01T11:32:53,INFO,invoking task collect_telemetry
WO-0000053,2025-01-01T11:33:34,INFO,device id fc7cfe detected
WO-0000053,2025-01-01T11:36:36,ERROR,DIMM error corrected>threshold; slot 6
WO-0000053,2025-01-01T11:46:00,INFO,checksum d4c190fd verified
WO-0000053,2025-01-01T11:46:55,ERROR,storage verify failed: tray 9 empty or bad seating
WO-0000053,2025-01-01T11:47:47,INFO,invoking task collect_telemetry
WO-0000053,2025-01-01T11:54:46,INFO,device id 4862b7 detected
